"user_id","user_party","user_state","followed_mcs","followed_mcs_dem","followed_mcs_rep","followed_mcs_dem_n","followed_mcs_rep_n","followed_mcs_sameparty_n","followed_mcs_samestate_n","followed_mcs_samestate_dem_n","followed_mcs_samestate_rep_n","followed_mcs_samestate_sameparty_n","followed_natmedia","followed_natmedia_n","followed_statemedia","followed_statemedia_n","followed_statemedia_samestate","followed_statemedia_samestate_n","followed_partisans_n","followed_partisans_sameparty_n"
"825074261140201472","democrat","CA","30354991;796736612554117120","30354991;796736612554117120","","2","0","2","2","2","0","2","759251;14511951","2","48625268;188760481;75375556;236951091;12334212;807095;19172412;46774667;14411304;48624862;63807293;23092822;13134892;24776576;13179562;8249162;8249832;7136152","18","48625268;188760481;75375556;236951091;12334212;19172412;46774667;14411304;48624862;63807293;23092822;13134892;24776576;13179562;8249162;8249832;7136152","17","72","66"
"164054177","republican","AZ","816652616625168388;339822881;16056306;1074480192;18916432;237348797;702601370344402944;23022687;216881337;229197216;482450423;19739126;88784440;22509548;19394188;15428227;240760644;1249982359;15745368","","816652616625168388;339822881;16056306;1074480192;18916432;237348797;702601370344402944;23022687;216881337;229197216;482450423;19739126;88784440;22509548;19394188;15428227;240760644;1249982359;15745368","0","19","19","7","0","7","7","1367531;51241574","2","7113852;17490662;15925421;48191052;807095;23835272","6","17490662;15925421;7113852;23835272","4","226","219"
"158494010","republican","AZ","733751245;816652616625168388;23022687;16056306;278145569;1074480192;229197216;240760644;702601370344402944;15745368","","733751245;816652616625168388;23022687;16056306;278145569;1074480192;229197216;240760644;702601370344402944;15745368","0","10","10","5","0","5","5","1367531","1","17490662;23835272","2","17490662;23835272","2","206","204"
"62276638","republican","OH","518644221","","518644221","0","1","1","1","0","1","1","","0","","0","","0","24","24"
"1558675952","democrat","IL","493429193;1080509366;1339931490;257180565;1009269193;1071840474;308794407;2964877294;24195214;36948268;247334603;1092979962;305216911;1058520120","493429193;1080509366;1339931490;257180565;1009269193;1071840474;308794407;24195214;36948268;247334603;1092979962;305216911;1058520120","2964877294","13","1","13","14","13","1","13","","0","18148466;8960722;30284449;160596522;38739280;18703718;16104602;17543416;38252658","9","18148466;8960722;30284449;160596522;38739280;18703718;16104602;17543416;38252658","9","205","160"
"3875639652","democrat","MT","3420965229","","3420965229","0","1","0","1","0","1","0","","0","99146492;188491595;28148994;36708793;22707076;21243049;16249481","7","36708793;22707076;16249481;21243049","4","21","17"
"1002378368","democrat","MA","747806211983179776;95546148;1129029661;357606935;232992031;21406834;242892689;3091316093;248495200;216776631;29450962;2293131060;1055907624;970207298","747806211983179776;95546148;1129029661;357606935;232992031;21406834;242892689;3091316093;248495200;2293131060;29450962;1055907624;970207298","","13","0","13","12","12","0","12","14511951;51241574","2","95431448;31120198;79186359;2488541;11178352","5","95431448;31120198;79186359;2488541;11178352","5","121","120"
"54887383","republican","AZ","15116570;240393970;24735461;37007274;221162525;233842454;1074480192;2560169238;76132891;237348797;702601370344402944;246769138;235271965;23022687;600463589;246341769;15745368;229197216;1397501864;235217558;88784440;1209417007;237750442;1072008757;22509548;202206694;19394188;960962340;240760644;15394954;808416682972770304;216881337;1080844782;27676828","1080844782;808416682972770304","15116570;240393970;24735461;37007274;221162525;233842454;1074480192;2560169238;76132891;237348797;702601370344402944;246769138;235271965;23022687;600463589;246341769;15745368;229197216;1397501864;235217558;88784440;1209417007;237750442;1072008757;22509548;202206694;19394188;960962340;240760644;15394954;216881337;27676828","2","32","32","6","2","4","4","1367531","1","95431448;7113852;18513241;17490662;14269985;23835272","6","17490662;14269985;7113852;23835272","4","716","699"
"117743669","democrat","MA","29442313;357606935;233842454;248495200;29201047;970207298;124540457;216776631;806906355214852096;30354991;75785294;1129029661;815733290955112448;21406834;14135426;242892689;3091316093;3067974778;250188760;128664931;242426145;2293131060;1055907624","357606935;248495200;29201047;970207298;124540457;806906355214852096;30354991;75785294;1129029661;815733290955112448;21406834;14135426;242892689;3091316093;3067974778;250188760;128664931;242426145;2293131060;1055907624","233842454","20","1","20","13","13","0","13","","0","95431448;15005770;16032913;3428422540;16684965;15610400;8754862;82103906;91374978;268422006;9763482","11","95431448;15005770;16032913;3428422540;16684965;15610400;8754862;82103906;91374978;268422006","10","646","645"
"1086977744","democrat","MA","15764644;747806211983179776;15808765;17494010;21406834;242892689;2293131060;248495200;1055907624;970207298","15764644;747806211983179776;15808765;17494010;21406834;242892689;2293131060;248495200;1055907624;970207298","","10","0","10","7","7","0","7","","0","","0","","0","38","38"
"490376986","republican","OH","","","","0","0","0","0","0","0","0","","0","","0","","0","4","4"
"3017760092","democrat","MT","60828944;16473577;43910797;113355380;11651202;3420965229;515822213;26574496","60828944;16473577;43910797;113355380;515822213","11651202;3420965229;26574496","5","3","5","5","2","3","2","51241574","1","21316568;16249481;807095;12568062","4","21316568;16249481;12568062","3","50","42"
"249814921","democrat","NV","102178242","102178242","","1","0","1","1","1","0","1","51241574","1","9690012","1","9690012","1","2","1"
"66799896","democrat","TX","240812994;168502762;234014087;80612021;156333623;231510077","240812994;168502762;234014087;80612021;156333623;231510077","","6","0","6","4","4","0","4","","0","14677919;151119570;15615783;44513878;17595745;15679641","6","151119570;15679641;44513878;17595745;15615783","5","85","81"
"30039891","democrat","AZ","2966570782;239548513;30354991;1080844782;970207298","2966570782;239548513;30354991;1080844782;970207298","","5","0","5","2","2","0","2","","0","17435612;64484397;18784030;17490662;44439772;3952661;14269985;15925421;807095","9","17435612;64484397;18784030;17490662;44439772;3952661;14269985;15925421","8","420","398"
"771856099","democrat","TX","231510077;15764644","231510077;15764644","","2","0","2","1","1","0","1","","0","16365305;16621190;59154931;360051634;15021918;44513878;8940342;15679641","8","16365305;16621190;59154931;360051634;15021918;44513878;8940342;15679641","8","57","55"
"109163827","democrat","AZ","29442313;36686040;14135426;216776631;808416682972770304;248735463","14135426;36686040;808416682972770304;248735463","","4","0","4","1","1","0","1","759251;14511951;51241574","3","36201747;64484397;17490662;44439772;3952661;16664681;807095","7","36201747;64484397;17490662;44439772;3952661","5","51","50"
"29280746","republican","NY","72198806;2962813893;19394188;23022687;29442313;357606935;756285384;2750127259;17494010;15745368;2966765501;216776631;18916432;970207298","72198806;357606935;17494010;970207298","2962813893;19394188;23022687;756285384;2750127259;2966765501;18916432;15745368","4","8","8","6","2","4","4","759251;1367531;51241574","3","17243809;17630125;15754281;18727106;17448662;369543400;9763482;807095;736668061;17469289","10","17243809;17630125;18727106;17448662;369543400;9763482;807095;736668061;17469289","9","18","7"
"1344923888","republican","MA","733751245;19726613;242426145;1068481578;128664931;18916432","128664931;242426145","733751245;19726613;18916432","2","3","3","2","2","0","0","1367531;51241574","2","95431448;16687357;16684965;15610400;8754862;2488541;18256822;493431554;321542010;807095","10","95431448;16687357;16684965;15610400;8754862;2488541;18256822;493431554;321542010","9","94","35"
"1112161434","democrat","UT","2966570782","2966570782","","1","0","1","0","0","0","0","759251;14511951","2","15369276","1","15369276","1","12","12"
"142770852","republican","TX","20053279;97171189;24183358;15856366;1074480192;13218102;19926675;12726012","","20053279;97171189;24183358;15856366;1074480192;13218102;19926675;12726012","0","8","8","8","0","8","8","1367531","1","16365305;5692542;16166076;16621190;26937936;23696276;44513878;8940342;20553814;807095","10","16365305;5692542;16166076;16621190;26937936;23696276;44513878;8940342;20553814","9","60","38"
"3280852428","republican","FL","58579942;819744763020775425;1730030220;18916432;798973032362606600;15745368","1730030220;798973032362606600;819744763020775425","18916432;58579942;15745368","3","3","3","4","2","2","2","1367531","1","","0","","0","77","74"
"256074273","democrat","TX","20688358;15764644;1134292500;342863309;153944899;17494010;231510077;210926192","20688358;15764644;1134292500;342863309;153944899;17494010;231510077;210926192","","8","0","8","6","6","0","6","759251;51241574","2","16365305;15342142;5692542;9830752;15615783;14337705;15021918;108520811;20088983;555318368;44513878;8940342;807095;15679641","14","16365305;15342142;5692542;9830752;14337705;15679641;15021918;555318368;20088983;108520811;44513878;8940342;15615783","13","69","63"
"317997164","republican","VA","124224165;109579534;52503751;409719505;37920978;26637348;37481291;18916432;1060370282;7429102;234057152;19739126;2933760046;1209417007;114388293;733751245;1467758983;15428227;235190657;130714799;15745368","409719505;7429102;26637348","124224165;733751245;109579534;1467758983;234057152;19739126;15428227;52503751;2933760046;37481291;1209417007;37920978;235190657;130714799;1060370282;18916432;114388293;15745368","3","18","18","8","2","6","6","","0","16562479;287452769","2","16562479;287452769","2","265","254"
"301613566","democrat","FL","349296252;15764644;15808765;188019606;15745368","188019606;349296252;15808765;15764644","15745368","4","1","4","2","1","1","1","14511951","1","1429761;807095;14085040","3","1429761;14085040","2","23","18"
"440959743","democrat","MA","75785294;357606935;21406834;216776631;2293131060;970207298","75785294;357606935;21406834;2293131060;970207298","","5","0","5","5","5","0","5","","0","95431448;16032913","2","95431448;16032913","2","69","68"
"322238178","republican","UT","18170310;733751245;21269970;23022687;221162525;10615232;88784440;26057209;234374703;262756641;343171266;1074480192;1072008757;18916432;216881337;2976598347;202206694;15745368","234374703","18170310;733751245;21269970;23022687;221162525;10615232;88784440;26057209;1074480192;262756641;343171266;1072008757;18916432;216881337;2976598347;202206694;15745368","1","17","17","7","0","7","7","1367531;51241574","2","15050354;807095;15369276;16910966","4","15050354;15369276;16910966","3","140","140"
"912926138","democrat","VA","78445977;2319503065;2962868158;459051498;357606935;172858784;15808765;409719505;970207298;23600262;14135426;231510077;161791703;24913074;125706625;7429102;239548513","78445977;2319503065;2962868158;459051498;357606935;172858784;15808765;409719505;970207298;23600262;14135426;231510077;161791703;24913074;125706625;7429102;239548513","","17","0","17","9","9","0","9","","0","23764675;303919703;99430767;52461655;17815585","5","23764675;303919703;99430767;52461655;17815585","5","770","767"
"813876296669282304","democrat","CA","267938462;1243902714;357606935;17494010;3044993235;970207298;72198806;15764644;816298918468259841;816833925456789505;24913074;30354991;816157667882373120;796736612554117120;2371339658;476256944;247334603;1058520120;398193180","267938462;1243902714;357606935;17494010;3044993235;970207298;72198806;15764644;816298918468259841;816833925456789505;24913074;30354991;816157667882373120;796736612554117120;2371339658;476256944;247334603;1058520120;398193180","","19","0","19","13","13","0","13","759251;14511951;51241574","3","188760481;180857239;18472450;14411304;16664681;60757383;15292065;404596070;2447793618;462382474;33340027;13179562;807095;40432723;136340465;552980119;24033318;1408894190;34531479","19","188760481;180857239;40432723;552980119;15292065;404596070;18472450;2447793618;24033318;1408894190;462382474;34531479;14411304;33340027;13179562;16664681;60757383;136340465","18","148","140"
"95090394","republican","FL","1480852568;58579942;23970171;1730030220;1177437224;18916432;217543151;15745368","1730030220","1480852568;58579942;23970171;1177437224;18916432;217543151;15745368","1","7","7","5","1","4","4","1367531;51241574","2","14085040;15822299","2","14085040;15822299","2","70","68"
"579374996","republican","FL","1058807868;109579534;1249982359","","1058807868;109579534;1249982359","0","3","3","1","0","1","1","","0","","0","","0","229","228"
"250185710","democrat","VA","2319503065;323293114;172858784;409719505;17494010;14135426;161791703;459051498;7429102","2319503065;172858784;409719505;17494010;14135426;161791703;459051498;7429102","323293114","8","1","8","7","6","1","6","","0","","0","","0","143","139"
"316515450","democrat","MA","","","","0","0","0","0","0","0","0","","0","","0","","0","14","14"
"85396078","republican","FL","20467163;58579942;1074480192;1730030220;18916432;217543151;23022687;20597460;281540744;487297085;796183515998068736;19739126;798973032362606600;733751245;19394188;136526394;15428227;1058807868;33655490;216881337;15745368","20597460;1730030220;798973032362606600;796183515998068736","487297085;20467163;733751245;19394188;58579942;23022687;19739126;136526394;15428227;281540744;1058807868;1074480192;33655490;216881337;18916432;217543151;15745368","4","17","17","12","4","8","8","14511951","1","14304462;20629957;16861311;17446277;1429761;34125658","6","14304462;20629957;16861311;17446277;1429761;34125658","6","291","285"
"196299243","democrat","MA","357606935;442824717;248495200;970207298;72198806;14125897;30354991;75785294;1129029661;310310133;15808765;21406834;242892689;3091316093;361569788;242426145;2293131060;258900199;1055907624;1058520120","357606935;442824717;248495200;970207298;72198806;14125897;30354991;75785294;1129029661;310310133;15808765;21406834;242892689;3091316093;361569788;242426145;2293131060;258900199;1055907624;1058520120","","20","0","20","13","13","0","13","","0","95431448;101272306;14420767;16684965;26262890;82103906;2488541;313045596;807095","9","95431448;101272306;14420767;16684965;26262890;82103906;2488541;313045596","8","419","416"
"184440525","democrat","CA","236279233;88806753;29501253;3044993235;942156122;15764644;231510077;24913074;30354991;47798449;21059255;239949176;15808765;2371339658;476256944;377609596;38254095;18695134;771152516;249348006;2968007206;248735463;398193180","236279233;88806753;29501253;3044993235;942156122;15764644;231510077;24913074;30354991;21059255;239949176;15808765;2371339658;476256944;377609596;38254095;18695134;771152516;249348006;2968007206;248735463;398193180","47798449","22","1","22","20","19","1","19","759251;14511951;51241574","3","188760481;253692401;123351802;18132494;15754281;17926257;14677919;10433782;5513142;52126257;14411304;19315665;34700777;16664681;1289321;807095;121597316","17","188760481;253692401;123351802;18132494;10433782;5513142;52126257;14411304;16664681;19315665;34700777;17926257;1289321;121597316","14","412","404"
"21632252","democrat","AZ","2433737761;29442313;80612021;357606935;803694179079458816;17494010;16056306;49217025;1155335864;29450962;18916432;267854863;702601370344402944;970207298;15764644;23022687;20747881;787373558;188019606;216776631;30354991;28602948;163570705;2966570782;36686040;15808765;14135426;19394188;153486399;199325935;808416682972770304;161791703;1080844782;248735463;15745368","2433737761;80612021;357606935;803694179079458816;17494010;49217025;1155335864;29450962;267854863;970207298;15764644;20747881;787373558;188019606;30354991;28602948;163570705;2966570782;36686040;15808765;14135426;153486399;199325935;808416682972770304;161791703;1080844782;248735463","19394188;23022687;16056306;18916432;702601370344402944;15745368","27","6","27","9","6","3","6","759251;14511951;51241574","3","7113852;556215595;36201747;17490662;44439772;2216773626;15925421;807095;23835272","9","7113852;556215595;36201747;17490662;2216773626;44439772;15925421;23835272","8","545","507"
"438059409","democrat","NY","1872999342;72198806;17494010;1072467470;221792092;571214272;164007407","1872999342;72198806;17494010;1072467470;221792092;571214272;164007407","","7","0","7","7","7","0","7","","0","386163434;69657741;11988052;18198403","4","386163434;11988052;69657741;18198403","4","275","271"
"2899467990","republican","OH","237750442;18915145;2612307559;23775782","","237750442;18915145;2612307559;23775782","0","4","4","4","0","4","4","51241574","1","15688704;34985745;14076171;14095883;18953819;38477406;31482567;15763558;15673261;10685542;15627208","11","15688704;34985745;14076171;14095883;18953819;38477406;31482567;15763558;15673261;10685542;15627208","11","42","35"
"101595595","democrat","MA","23022687;29442313;357606935;124540457;21406834;216776631;248495200;1055907624;970207298","357606935;124540457;21406834;248495200;1055907624;970207298","23022687","6","1","6","6","6","0","6","51241574","1","79186359;8754832;2488541;91374978;17519427;807095;165571907","7","79186359;8754832;2488541;91374978;17519427;165571907","6","131","130"
"484861885","republican","UT","18170310;712783082336571392;88784440;343171266;1072008757;76132891","","18170310;712783082336571392;88784440;343171266;1072008757;76132891","0","6","6","5","0","5","5","759251;1367531;51241574","3","31592058;19512380;21226437;36198016;17007478;15369276;16910966;31444869;15050354;807095","10","31592058;19512380;21226437;36198016;17007478;15369276;16910966;31444869;15050354","9","100","98"
"2355324846","democrat","AZ","2167097881;26637348;49217025","2167097881;49217025;26637348","","3","0","3","1","1","0","1","759251","1","17490662;3952661;15925421;807095;23835272","5","17490662;3952661;15925421;23835272","4","145","130"
"2325709850","democrat","NY","84119348;816303263586914304;1060984272;20467163;171598736;29442313;85396297;29501253;803694179079458816;15324851;17494010;248735463;109071031;776664410;1074518754;26637348;164369297;248495200;558769636;29450962;516880804;1092979962;29201047;92186819;242836537;970207298;76456274;2962813893;168502762;72198806;16160352;942156122;19726613;2962868158;18061669;2750127259;787373558;31801993;1045110018;1262814457;221792092;814103950404239360;816705409486618624;28602948;486694111;18137749;47747074;2853309155;33563161;60828944;249787913;1129029661;15808765;109287731;31611298;193794406;224285242;1072467470;242892689;13491312;2976598347;250188760;293131808;14984637;242555999;252249233;1080509366;117501995;1037321378;150078976;476256944;278124059;2970279814;1058520120","84119348;1060984272;171598736;85396297;29501253;803694179079458816;15324851;17494010;248735463;109071031;776664410;1074518754;26637348;164369297;248495200;558769636;29450962;516880804;1092979962;29201047;92186819;242836537;970207298;76456274;168502762;72198806;16160352;942156122;2962868158;787373558;31801993;1045110018;1262814457;221792092;816705409486618624;28602948;486694111;18137749;47747074;33563161;60828944;249787913;1129029661;15808765;109287731;31611298;224285242;1072467470;242892689;13491312;250188760;293131808;14984637;242555999;252249233;1080509366;117501995;1037321378;150078976;476256944;278124059;2970279814;1058520120","816303263586914304;2962813893;2853309155;20467163;19726613;18061669;2750127259;193794406;814103950404239360;2976598347","63","10","63","10","8","2","8","759251;14511951;51241574","3","14677919;89550207;17022537;313344689;16030899;8861182;23890834;18938376;17947097;21551945;11988052;15738599;17448662;2317613323;807095;15458277;18198403","17","14677919;89550207;17022537;313344689;16030899;18938376;17947097;8861182;23890834;21551945;15738599;17448662;2317613323;807095;11988052;18198403","16","225","202"
"1963156225","republican","TX","24735461;2196360306;161743731;233842454;15751083;1074480192;237348797;743601590;1480852568;2962923040;23022687;24183358;18915145;26424123;23976316;88784440;13218102;22509548;22055226;216881337;19929362;15745368","","24735461;2196360306;161743731;233842454;15751083;1074480192;237348797;743601590;1480852568;2962923040;23022687;24183358;18915145;26424123;23976316;88784440;13218102;22509548;22055226;216881337;19929362;15745368","0","22","22","13","0","13","13","759251;1367531","2","151119570;5692542;62546305;15615783;16713771;44513878;8940342;21170159;21426656;17595745;15679641","11","151119570;5692542;62546305;15679641;16713771;44513878;8940342;21170159;21426656;17595745;15615783","11","841","814"
"2176542468","democrat","OH","24768753;172858784;43910797;153486399;13491312;466532637","24768753;172858784;43910797;153486399;13491312;466532637","","6","0","6","5","5","0","5","759251;14511951;51241574","3","58524891;31460417;15754281;56410041;53408960;16664681;10685542;34543494;14677919;14076171;8940342;31482567;19403006;58540567;807095;7313362;14267944;22795270;58529506;34543098;24209004;27715037;31567003;18245880;15627208","25","58524891;31460417;14267944;31567003;56410041;18245880;22795270;58529506;14076171;34543098;24209004;53408960;27715037;58540567;31482567;10685542;15627208;34543494","18","152","137"
"479881819","democrat","NJ","18695134;18696134;31801993","18695134;18696134;31801993","","3","0","3","3","3","0","3","","0","","0","","0","10","10"
"364474556","republican","AZ","816652616625168388;831483464;98471035;16056306;1074480192;49217025;18916432;237348797;702601370344402944;266133081;19726613;23022687;20747881;18061669;229197216;1080844782;482450423;2966570782;19739126;88784440;15808765;73303753;733751245;19394188;240760644;343171266;808416682972770304;216881337;1249982359;15745368","2966570782;20747881;15808765;49217025;808416682972770304;1080844782","816652616625168388;831483464;98471035;16056306;1074480192;18916432;237348797;702601370344402944;266133081;19726613;23022687;18061669;229197216;482450423;19739126;88784440;73303753;733751245;19394188;240760644;343171266;216881337;1249982359;15745368","6","24","24","12","5","7","7","1367531;51241574","2","7113852;14677919;46702525;19082263;40296036;17490662;44439772;17820493;15476151;15925421;807095;16080839;23835272","13","7113852;17490662;44439772;15476151;15925421;16080839;23835272","7","358","300"
"3137618246","democrat","CA","292594517","292594517","","1","0","1","1","1","0","1","759251;14511951;1367531;51241574","4","7313362;14148802;15920055;807095","4","15920055;14148802","2","40","39"
"1710246422","democrat","TX","","","","0","0","0","0","0","0","0","","0","16713771;17595745;15679641","3","16713771;17595745;15679641","3","2","2"
"129350395","democrat","MA","","","","0","0","0","0","0","0","0","","0","","0","","0","8","8"
"546134615","democrat","AZ","28602948;2966570782;49217025","28602948;2966570782;49217025","","3","0","3","3","3","0","3","14511951","1","17435612;17490662;44439772;3952661;15925421","5","17435612;17490662;44439772;3952661;15925421","5","36","36"
"397526668","democrat","VA","409719505;172858784;161791703;459051498;7429102","409719505;172858784;161791703;459051498;7429102","","5","0","5","5","5","0","5","759251","1","14527393","1","14527393","1","41","41"
"2275218805","democrat","NY","22012091;29442313;357606935;43910797;29501253;17494010;803694179079458816;164369297;29450962;970207298;76456274;1051127714;240812994;72198806;467823431;942156122;15764644;16160352;133028836;172858784;787373558;816705409486618624;30354991;47747074;239548513;21059255;36686040;721127537674489856;20113797;47724293;2724095695;40302336;150078976;1037321378;33537967;476256944;817076257770835968;571214272;258900199;1055907624;1058520120","22012091;357606935;43910797;29501253;17494010;803694179079458816;164369297;29450962;970207298;76456274;1051127714;240812994;72198806;467823431;942156122;15764644;16160352;133028836;172858784;787373558;816705409486618624;30354991;47747074;239548513;21059255;36686040;721127537674489856;20113797;47724293;2724095695;40302336;150078976;1037321378;33537967;476256944;817076257770835968;571214272;258900199;1055907624;1058520120","","40","0","40","12","12","0","12","759251;14511951;51241574","3","14677919;27863115;807095;15738599;45564482;8862532;9763482;82943769;11988052","9","14677919;27863115;807095;15738599;45564482;8862532;9763482;82943769;11988052","9","318","316"
"310998065","democrat","NV","29201047;855240223432769538;17907578","29201047;855240223432769538;17907578","","3","0","3","1","1","0","1","","0","12055942","1","12055942","1","16","16"
"1096445426","democrat","TX","1083448909;23976316;74198348;231510077;13218102;210926192;19929362;18030431","210926192;231510077;1083448909","23976316;74198348;13218102;19929362;18030431","3","5","3","8","3","5","3","","0","16258543;15754281;5692542;15021918;44513878","5","15021918;16258543;5692542;44513878","4","47","38"
"2930785493","democrat","FL","20597460;1077121945;137794015;14135426;1730030220;1880674038","20597460;1077121945;137794015;14135426;1730030220;1880674038","","6","0","6","5","5","0","5","","0","1160968735;48732959;27041654;15736836","4","1160968735;48732959;27041654;15736836","4","47","37"
"257517736","republican","NJ","74508260;613725908;15808765","74508260;15808765","613725908","2","1","1","3","2","1","1","759251;1367531","2","15062527;118770011;102751218;15754281;14909815;20524105;17498747;14179819;34677788;11877492;27989791;19609379;18995454;21021385;16164289;62964501","16","15062527;118770011;102751218;14909815;20524105;17498747;14179819;34677788;11877492;27989791;19609379;21021385;16164289;62964501","14","160","139"
"2389606585","democrat","MA","18170310;29442313;29501253;442824717;17494010;303861808;248495200;29450962;267854863;970207298;467823431;19726613;461720085;18061669;278005891;21059255;1129029661;310310133;232992031;31611298;21406834;242892689;3091316093;128664931;432895323;19394188;150078976;1037321378;242426145;17976923;234374703;2293131060;1140648348;1055907624;248735463","29501253;442824717;17494010;303861808;248495200;29450962;267854863;970207298;467823431;461720085;278005891;21059255;1129029661;310310133;232992031;31611298;21406834;242892689;3091316093;128664931;150078976;1037321378;242426145;234374703;2293131060;1140648348;1055907624;248735463","18170310;19394188;19726613;18061669;17976923;432895323","28","6","28","14","14","0","14","51241574","1","70521534;15513778;268422006;18480451;274153743;95431448;15005770;27863115;15610400;79186359;2488541;807095;394820281;18672012;321542010;210862462;2409551936;101272306;16687357;14420767;16684965;18256822;26070005","23","70521534;15513778;268422006;18480451;274153743;95431448;15005770;15610400;79186359;2488541;394820281;18672012;321542010;2409551936;210862462;101272306;16687357;14420767;16684965;18256822;26070005","21","572","569"
"95527761","democrat","FL","349296252;65541270;58579942;20597460;1077121945;137794015;1730030220;818713465653051392;38970940;33655490;1880674038;1140648348;14275291;216776631","349296252;65541270;20597460;1077121945;137794015;1730030220;818713465653051392;38970940;1880674038;1140648348","14275291;58579942;33655490","10","3","10","13","10","3","10","759251;51241574","2","14304462;12699932;14085040;15736836;15822299;807095","6","14304462;14085040;15736836;15822299;12699932","5","52","35"
"21142386","democrat","MA","171598736;58928690;357606935;43910797;29501253;17494010;803694179079458816;16056306;328679423;248495200;29450962;29201047;92186819;242836537;970207298;72198806;2962813893;942156122;19726613;15764644;747806211983179776;461720085;946549322;521731529;18061669;172858784;124540457;787373558;30354991;515822213;63169388;75785294;21059255;95546148;239949176;1339931490;1129029661;36686040;310310133;232992031;15808765;21406834;14135426;1072467470;242892689;3091316093;128664931;73303753;293131808;242555999;19394188;361569788;150078976;242426145;33537967;476256944;377609596;278124059;2293131060;18695134;247334603;1055907624;1058520120","171598736;58928690;357606935;43910797;29501253;17494010;803694179079458816;328679423;248495200;29450962;29201047;92186819;242836537;970207298;72198806;942156122;15764644;747806211983179776;461720085;946549322;521731529;172858784;124540457;787373558;30354991;515822213;63169388;75785294;21059255;95546148;239949176;1339931490;1129029661;36686040;310310133;232992031;15808765;21406834;14135426;1072467470;242892689;3091316093;128664931;293131808;242555999;361569788;150078976;242426145;33537967;476256944;377609596;278124059;2293131060;18695134;247334603;1055907624;1058520120","2962813893;19394188;19726613;18061669;16056306;73303753","57","6","57","18","18","0","18","759251;14511951;51241574","3","15754281;268422006;16664681;241231537;95431448;14677919;79186359;2488541;807095;7313362;19472759;8861262;18672012;11178352;21329520;17446621;16626603;210862462;14420767;16684965;26070005","21","95431448;210862462;14420767;16684965;79186359;8861262;2488541;11178352;18672012;268422006;21329520;241231537;16626603;26070005","14","432","430"
"244297067","republican","VA","2279098645;15356407;19739126;15428227;237348797;172858784;837722935095930883;459051498;7429102","459051498;7429102;172858784","2279098645;15356407;19739126;15428227;837722935095930883;237348797","3","6","6","6","3","3","3","1367531;51241574","2","23764675","1","23764675","1","77","41"
"16163937","democrat","NV","4749863113;80612021;29442313;357606935;15808765;17907578;3145735852;970207298;29201047;102178242;122174004","4749863113;80612021;357606935;15808765;17907578;3145735852;970207298;29201047;102178242;122174004","","10","0","10","5","5","0","5","","0","9690012;15358759;12055942;11058482","4","9690012;15358759;12055942;11058482","4","29","29"
"2956955584","republican","NJ","2962994194;1382011333;241207373;1289319271;613725908;343041182","","2962994194;1382011333;241207373;1289319271;613725908;343041182","0","6","6","5","0","5","5","","0","19609379","1","19609379","1","73","73"
"555376962","republican","UT","18170310;733751245;19394188;88784440;712783082336571392;16056306;262756641;1072008757;13218102;18916432;202206694;15745368","","18170310;733751245;19394188;88784440;712783082336571392;16056306;262756641;1072008757;13218102;18916432;202206694;15745368","0","12","12","5","0","5","5","759251;1367531;51241574","3","14677919;17007478;15369276;15050354;807095","5","15050354;17007478;15369276","3","27","25"
"1411055742","democrat","IL","278005891;1092979962","278005891;1092979962","","2","0","2","2","2","0","2","51241574","1","7313362;762701472;18148466;8960722;30284449;14026372;13604262;15663103","8","7313362;762701472;18148466;8960722;30284449;14026372;13604262;15663103","8","96","91"
"734812537946968064","democrat","UT","323440720;262756641;231510077;102178242","323440720;231510077;102178242","262756641","3","1","3","1","0","1","0","759251;51241574","2","19512380;15754281;17007478;15369276;16910966;38473607;15050354;807095","8","19512380;17007478;15369276;16910966;38473607;15050354","6","141","121"
"3182279418","democrat","NV","266133081;122174004;4749863113;15764644;29442313;357606935;17907578;811313565760163844;816282029276938240;3145735852;30354991;818554054309715969;102178242;970207298","122174004;4749863113;15764644;357606935;17907578;811313565760163844;816282029276938240;3145735852;30354991;818554054309715969;102178242;970207298","266133081","12","1","12","9","8","1","8","","0","15358759;12055942","2","15358759;12055942","2","178","178"
"2319479172","democrat","NY","72198806;33563161;182217410","72198806;33563161;182217410","","3","0","3","3","3","0","3","","0","16030899;8861182","2","16030899;8861182","2","24","19"
"781544882829660160","democrat","MA","15764644;242426145;1129029661;442824717;310310133;21406834;3091316093;248495200;2293131060;1055907624;970207298","15764644;242426145;1129029661;442824717;310310133;21406834;3091316093;248495200;2293131060;1055907624;970207298","","11","0","11","10","10","0","10","","0","95431448;210862462;14420767;241217533;807095","5","241217533;14420767;210862462;95431448","4","44","42"
"96360994","democrat","NY","72198806;756285384;357606935;17494010;571214272;970207298","72198806;357606935;17494010;571214272;970207298","756285384","5","1","5","4","3","1","3","","0","13436572;17448662;23274006","3","13436572;17448662;23274006","3","23","23"
"812023853664927744","democrat","IL","","","","0","0","0","0","0","0","0","","0","7313362;18148466;12811952;16381558;16104602","5","7313362;18148466;12811952;16381558;16104602","5","19","18"
"1198534746","democrat","IL","","","","0","0","0","0","0","0","0","","0","7313362;37051661;17543416;12811952","4","7313362;37051661;17543416;12811952","4","13","12"
